18.0	58.0
18.1	54.0
18.2	55.0
18.3	54.0
18.4	54.0
18.5	55.0
18.6	65.0
18.7	84.0
18.8	91.0
18.9	100.0
19.0	102.0
19.1	100.0
19.2	98.0
19.3	100.0
19.4	95.0
19.5	98.0
